ID,Title,SKU,"Product Type","Parent Product ID",_isbn_text_field,epub_uuid
204994,Arktúrus,961259,variable,204992,,7b966d1a-2ed6-42bd-e958-c33417513632
204997,"Haf tímans",961297,variable,204995,,3ed2f8d4-860d-5091-cf82-7a8da7285975
205000,"Lasarus: Joona Linna #7",292285,variable,204867,9789935292285,aufdec54-a9b8-445a-9293-86ad6e37918c
205001,"Sagan af bláa hnettinum",345350,variable,204759,9789979345350,au18a7d6-d08c-4889-891b-6093d3720ca6
205002,"Gulbrandur Snati og nammisjúku njósnararnir",345053,variable,204844,9789979345053,au50c606-60a1-431c-a1b3-c8a9ee790708
205005,"Faðir Brown úrval - átta smásögur um prestinn snjalla og ráðagóða",213280,variable,205003,9789935213280,
205008,Sjáandinn,213341,variable,205006,9789935213341,
205011,Erfinginn,213297,variable,205009,9789935213297,
205014,"Kettlingur kallaður Tígur",510112,variable,205012,9789935510112,
205017,"Raddir daganna",410306,variable,205015,9789935410306,
205019,"25 sögur af skessum og skrímslum",537434,variable,205018,9789979537434,
205022,"Íslandsbók barnanna",105343,variable,205020,9789979105343,
205023,"Íslandsbók barnanna",105770,variable,205020,9789979105770,
205026,"Villinorn 6 - Afturkoman",523020,variable,205024,9789935523020,
205029,Ultima,213068,variable,205027,9789935213068,
205032,"Frosin sönnunargögn",213099,variable,205030,9789935213099,
205035,"Múmínsnáðinn og Jónsmessuráðgátan",212832,variable,205033,9789935212832,
205038,"Hvar eru vinirnir?",135513,variable,205036,9789935135513,
205041,"Frozen Kristallinn + CD",135650,variable,205039,9789935135650,
205044,"Myrkfælna tröllið - kínverska",261489,variable,205042,9789935261489,
205047,"Bílar - lyftispjaldabók",261571,variable,205045,9789935261571,
205050,"Villt dýr - lyftispjaldabók",261588,variable,205048,9789935261588,
205053,"Slökkvilið - lyftispjaldabók",261601,variable,205051,9789935261601,
205056,Blindgöng,301185,variable,205054,9789935301185,
205059,"Agent Fox in Iceland",510082,variable,205057,9789935510082,
205062,"Vanessa mín myrka",954022,variable,205060,9789935954022,
205065,Sagnalandið,342625,variable,205063,9789979342625,
205068,"Land of Stories",345138,variable,205066,9789979345138,
205070,"Fjallkonan - plakat 40x50",668903,variable,205069,615150668903,
205072,Játningarnar,345480,variable,224416,9789979345480,
205075,Fimmtudagsmorðklúbburinn,956804,variable,205073,9789935956804,
205078,"Hjálp fyrir kvíðin börn",520203,variable,205076,9789935520203,
205081,"Þegar nóttin sýnir klærnar",954473,variable,205079,9789935954473,
205084,Skelfingin,954459,variable,205082,9789935954459,
205085,Dúkka,343769,variable,204794,9789979343769,au74b86e-73c4-4ed1-bcdc-b3bd90d6e55d
205086,"Á grænum grundum",344094,variable,204770,,au54c13b-5125-4181-9ff2-5df67c5eeea1
205089,"Morðið í sjónvarpinu: Stella Blómkvist #2",344285,variable,204842,9789979344285,au89e7d4-85ed-43e0-a308-3f6b1dd4e4e0
205092,Flóruspilið,539000,variable,205090,5694230539000,
205095,Rekstrarhagfræði,326557,variable,205093,9789979326557,
205097,Lava,340836,variable,205096,9789979340836,
205100,"Risasyrpa - Rokkstjörnur",135575,variable,205098,9789935135575,
205103,"Krossgátur Morgunblaðsins bók 7",135674,variable,205101,9789935135674,
205106,"Óvenjuleg útilega",135698,variable,205104,9789935135698,
205109,"Krókur brunabíll",135728,variable,205107,9789935135728,
205112,"Litum í sveitinni",517708,variable,205110,9789935517708,
205115,"Litum tækin",517715,variable,205113,9789935517715,
205118,"Náðu forskoti - 6-7 ára",517760,variable,205116,9789935517760,
205121,"Náðu forskoti - 7-8 ára",517777,variable,205119,9789935517777,
205124,"Sådan siger man",323181,variable,205122,9789979323181,
205127,"Stærðfræði 3000 - 503 Heildun, deildajöfnurr, runur og raðir",324768,variable,205125,9789979324768,
205130,"Næring og hollusta 3. útg.",328209,variable,205128,9789979328209,
205133,"Kortabók / Road atlas / Straßenatlas / Atlas routier 2021-2023",344131,variable,205131,9789979344131,
205136,"Íslenska eitt",327721,variable,205134,9789979327721,
205138,"Birth of a volcano",292230,variable,205137,9789935292230,
205141,"In the realm of Vatnajökull - A companion on the Southern Ring Road",342069,variable,205140,9789979342069,
205144,"Heyrðu mig hvísla",213402,variable,205142,9789935213402,
205147,"Hún á afmæli í dag",213327,variable,205145,9789935213327,
205152,"Hrundar borgir",997985713707,variable,205150,997985713707,
205155,"Snuðra og Tuðra fara í útilegu",516213,variable,205153,9789935516213,
205158,"Þór - bók 2",400956,variable,205156,9789935400956,
205161,"Ós - The Journal 5. hefti 2021",888154,variable,205159,9770229888154,
205164,"Hlutabréf á heimsmarkaði - Eignastýring í 300 ár",516206,variable,205162,9789935516206,
205166,"Reykjavík barnanna",105695,variable,205165,9789979105695,
205169,"Þín eigin saga - Rauðhetta",344858,variable,205167,9789979344858,
205170,"Etna og Enok fara í sveitina",261618,variable,204846,9789935261618,
205173,"Ég elska mig",261656,variable,205171,9789935261656,
205174,Þjófaland,261632,variable,204817,9789935261632,
205177,"Hvað veistu um Ísland?",261625,variable,205175,9789935261625,
205180,Utangarðs,261281,variable,205178,9789935261281,
205183,"Listin að vera fokk sama",291196,variable,205181,9789935291196,
205186,"Milli steins og sleggju",291301,variable,205184,9789935291301,
205189,Eftirlifendurnir,343653,variable,205187,9789979343653,
205191,"Þung ský",344926,variable,205190,9789979344926,
205194,Ameríka,537465,variable,205192,9789979537465,
205197,"Finnum jafnvægi",3000101,variable,205195,9781953000101,
205198,"Sagan af bláa hnettinum",318927,variable,204759,9789979318927,
205201,"Þvílíkar ófreskjur - Vald og virkni ritdóma á íslensku bókmenntasviði",521422,variable,205199,9789935521422,
205204,"Lög unga fólksins",521545,variable,205202,9789935521545,
205207,Hylurinn,521606,variable,205205,9789935521606,
205211,"Síðustu dagar Skálholts - söguleg skáldsaga í þremur hlutum",521699,variable,205209,9789935493880,
205214,"Konan sem alltaf gekk á undan - sögur",521705,variable,205212,9789935909909,
205217,"Að borða Búdda - Líf og dauði í tíbeskum bæ",523136,variable,205215,9789935523136,
205221,Skrímslaleikur,342311,variable,205218,9789979342311,
205224,"Langt að komnar - Sögur kvenna frá Mið-Ameríku",232533,variable,205222,9789935232533,
205227,"Rannsóknir í heimspeki",232069,variable,205225,9789935232069,
205230,"Birgir Andrésson - í íslenskum litum",232526,variable,205228,9789935232526,
205233,"Að borða Búdda - líf og dauði í tíbeskum bæ",523044,variable,205231,9789935523044,
205236,Skrímslapest,329770,variable,205234,9789979329770,
205239,"Skrímsli í heimsókn",330530,variable,205237,9789979330530,
205241,"Stóra bókin um sjálfsvorkunn",343714,variable,205240,9789979343714,
205243,Bróðir,343219,variable,204888,9789979343219,auf53379-c95f-42e1-ba00-d049263974cb
205244,"Spegilmennið: Joona Linna #8",292360,variable,204894,9789935292360,au3bc8b7-2f5f-4693-b8c9-d7f8daabe7db
205245,"Þóra biskups og raunir íslenskrar ...",291783,variable,204747,9789935291783,auc91fd9-7cff-4a1e-9161-9f04bc2a3644
205246,Korter,344780,variable,204780,9789979344780,au504440-3e5a-4324-b40d-fe7d7daa5d19
205248,Samfeðra,292353,variable,204851,9789935292353,aue38e16-ab52-4ff3-8556-a2b064cbab0b
205251,Sumarbókin,344520,variable,204871,9789979344520,aue7b721-f926-48c1-9792-2a16ee986052
205253,"Morðið í Hæstarétti: Stella Blómkvist #3",344339,variable,204766,9789979344339,au8a38db-12be-4089-bc3e-b9b19fa379b4
205254,"Leðurblakan: Harry Hole #1",292032,variable,204900,9789935292032,aucea599-1f97-49c2-8c90-d3f99b4a255c
205257,Bjarmalönd,345473,variable,204891,9789979345473,aua3db5b-44b2-41a9-9d35-9432a9c254a8
205258,"Tími nornarinnar",291769,variable,204805,9789935291769,au607388-2ddf-41d0-ac7b-be9932d4e73f
205262,"Ísadóra Nótt fer í skóla",956835,variable,205260,9789935956835,
205265,"Ísadóra Nótt á afmæli",956842,variable,205263,9789935956842,
205267,Gæska,345411,variable,13696,9789979345411,8b3189ae-af21-bac2-6749-c1387d612dc0
205273,"Almenn sálfræði - Hugur, heili, hátterni",324386,variable,205271,9789979324386,
205274,"Hans Jónatan: maðurinn sem stal sjálfum sér",344490,variable,204788,9789979344490,auf682fc-aaf3-455b-ab30-44ec51977442
205277,"Kennarinn sem kveikti í",519191,variable,205275,9789935519191,
205280,Umfjöllun,226536,variable,205278,9789979226536,
205283,"Harður skellur",952295,variable,205281,9789935952295,
205284,"Harry Potter og Fönixreglan - NÝ",301253,variable,236740,9789935301253,
205287,"Pure Iceland - Ósnortið Ísland",960900,variable,205285,9789935960900,
205290,"Börn og sorg",456656,variable,205288,9789935456656,
205293,"Willard og keilubikararnir hans - afbrigðileg ráðgáta",213266,variable,205291,9789935213266,
205296,"Úti við laugar",213334,variable,205294,9789935213334,
205299,"Ríki hinna blindu",213365,variable,205297,9789935213365,
205302,"Síðasti naglinn",213495,variable,205300,9789935213495,
205304,Vatnajökulsþjóðgarður,290731,variable,205303,9789935290731,
205305,"Draugagangur á Skuggaskeri: saga #2",345572,variable,204786,9789979345572,cc81f4b9-2242-38b6-dd0f-bc7f374c7024
205306,"Strokubörnin á Skuggaskeri",345596,variable,204784,9789979345596,aee03666-8158-effe-daf0-ecd7450fa464
205310,Bretaveldi,942746,variable,205308,9789935942746,
205311,"Leyniturninn á Skuggaskeri: saga #3",345589,variable,15445,9789979345589,acd8bb85-3879-461a-5e7d-bc59b90daf7a
205314,Áramótaveislan,524515,variable,205312,9789935524515,
205317,"Þögla ekkjan",301291,variable,205315,9789935301291,
205320,"Á krossgötum",524126,variable,205318,9789935524126,
205323,"Með grjót í vösunum",493828-2,variable,205321,9789935493828,
205326,"Drengurinn sem dó úr leiðindum",521521,variable,205324,9789935521521,
205329,"Satanía hin fagra",521637,variable,205327,9789935521637,
205332,"Bardaginn á Örlygsstöðum",915702,variable,205330,9789935915702,
205335,"Refir í hættu",915726,variable,205333,9789935915726,
205338,"Þegar Kjósin ómaði af söng",248923,variable,205336,9789935248923,
205340,"Hitinn á vaxmyndasafninu",292414,variable,205339,9789935292414,
205343,"Sjö ljóð",504098,variable,205341,9789935504098,
205346,"Um jólin",913432,variable,205344,9789935913432,
205347,"Nýja stjórnarskráin: Hvernig varð hún til? Hvar er hún stödd?",105732,variable,204863,9789979105732,au894f3e-42bd-4d17-8d26-0364e85ad4a7
205349,"Hvatt að rúnum",344773,variable,205348,9789979344773,7bdcc6d1-15bf-e483-8e36-31932025bbf6
205351,"Ég brotna 100% niður",291615,variable,205350,9789935291615,
205356,"Snuðra og Tuðra í jólaskapi",516084,variable,205354,9789935516084,
205359,"Leyndarmálið - Secret",650027,variable,205357,9789979650027,
205362,"Hús harmleikja",933355,variable,205360,9789935933355,
205363,"Þung ský",345503,variable,205190,9789979345503,auf8b9d1-3d19-48b9-810b-6027ceae2cbf
205366,"Ævintýri músadrekans",958419,variable,205364,9789935958419,
205369,"Síðasta tækifærið",958402,variable,205367,9789935958402,
205374,"Borð fyrir einn",105794,variable,205370,9789979105794,
205376,"Út að drepa túrista",345640,variable,205468,9789979345640,au1ef540-5abc-45b6-b3c8-759ee7e882fe
205379,"Fimmaurabrandarar 3",490506,variable,205377,9789935490506,
205382,"Fótboltaspurningar 2021",490483,variable,205380,9789935490483,
205385,Spæjarahundurinn,490537,variable,205383,9789935490537,
205388,"Nancy og fiðrildin",135704,variable,205386,9789935135704,
205391,"Farartæki - Fyrstu skrefin",135735,variable,205389,9789935135735,
205394,"1900 og eitthvað",300546,variable,205392,9789935300546,
205397,"Samræður um frið",310118,variable,205395,9789935310118,
205400,"Volcano in a bag",310132,variable,205398,9789935310132,
205403,"Dagbók Kidda klaufa 14: Brot og braml",310286,variable,205401,9789935310286,
205409,"Fyrsti sendiherra Íslands",498137,variable,205407,9789935498137,
205412,"Sjávarplássið Dalvík",955425,variable,205410,9789935955425,
205414,"Menn sem elska menn",345329,variable,205413,9789979345329,
205417,"Pétur tjaldar",960801,variable,205415,9789935960801,
205420,"Ófriður í grænmetisgarðinum",960818,variable,205418,9789935960818,
205423,"Stúlka A",961501,variable,205421,9789935961501,
205426,"12 konur",537366,variable,205424,9789979537366,au962821-85e3-470f-94b4-ec320ca629db
205427,Eyjadís,342328,variable,204821,9789979342328,auc78d2d-ebdb-47c9-8b6a-fc5f9756602c
205432,"Lífsnautnin frjóa",344117,variable,204853,9789979344117,au4c1d9d-93c0-4332-9b66-a113def0d6a8
205436,"Reisubók Guðríðar Símonardóttur - skáldsaga byggð á heimildum",345497,variable,12873,9789979345497,auc5ff31-2123-4a60-9bf5-e16cbb0a9d10
205437,"Morðið í Drekkingarhyl: Stella Blómkvist #5",344353,variable,204855,9789979344353,au032f84-7e6b-4c40-99f6-6a11b07794a9
205440,Englaljóð,950758,variable,205438,9789935950758,
205443,Ljóðayoga,950789,variable,205441,9789935950789,
205446,"Litla bókin um Sámsknús",956736,variable,205444,9789935956736,
205449,"Hæ Sámur - Stóra merkjabókin",956743,variable,205447,9789935956743,
205452,"Verstu foreldrar í heimi",517692,variable,205450,9789935517692,
205455,"Minn hlátur er sorg",516220,variable,205453,9789935516220,
205458,"Erindi - Póetík í Reykjavík",320247,variable,205456,9789935320247,
205461,"Völundarhús tækifæranna",301307,variable,205459,9789935301307,
205465,"Holupotvoríur alls staðar!",519221,variable,205463,9789935519221,
205467,Troðningar,292476,variable,205466,9789935292476,
205469,"Út að drepa túrista",343523,variable,205468,9789979343523,
205472,"Steinarnir tala",534884,variable,205470,9789979534884,
205475,"Sögur og ljóð m/leikhúskápu",537502,variable,205473,9789979537502,
205476,"Leðurblakan: Harry Hole #1",9789935291844,variable,204900,,24a8a21d-1370-5068-1585-d9725fa620be
205482,"Goðheimar 11 - Ráðgátan um Skáld",105763,variable,205481,9789979105763,
205485,Gleðiskruddan,249821,variable,205483,9789935249821,
205488,Búsáhaldabyltingin,426567,variable,205486,9789935426567,
205491,"Istanbúl Istanbúl",301284,variable,205489,9789935301284,
205499,Tanntaka,344018,variable,205498,9789979344018,
205505,"Í húsi Júlíu",292278,variable,204807,9789935292278,au55263b-ed88-431a-936a-906a28c72a1b
205510,"Litla tölubókin",958327,variable,205508,9789935958327,
205513,"Ljóni og Lindís plokka",962102,variable,205511,9789935962102,
205516,"Galdur og guðlast á 17. öld - Dómar og bréf",466273,variable,205514,9789935466273,
205519,"Það sem hangir um hálsinn",955364,variable,205517,9789935955364,
205522,"Elítur og valdakerfi á Íslandi",232625,variable,205520,9789935232625,
205525,"Frá degi til dags",232205,variable,205523,9789935232205,
205527,"Hálfgerðar lygasögur með heilagan sannleika í bland",292490,variable,205526,9789935292490,
205532,"Framtíð mannkyns",213464,variable,205530,9789935213464,
205535,"Bold-fjölskyldan í klípu",213433,variable,205533,9789935213433,
205538,PTSD,301260,variable,205536,9789935301260,
205541,"Réttindabréf í byggingu skýjaborga",301345,variable,205539,9789935301345,
205544,Glerflísakliður,301406,variable,205542,9789935301406,
205549,Gilgameskviða,537472,variable,205547,9789979537472,
205550,Gilgameskviða,537526,variable,205547,9789979537526,1097c7d8-414d-7d62-f67a-0ab678e46cc6
205552,"Tunglið tunglið taktu mig",343486,variable,205551,9789979343486,
205553,"Tunglið tunglið taktu mig",345701,variable,205551,9789979345701,00d2a0b3-b106-9b8a-ae5a-c2ada234aefb
205556,"Ferðin á heimsenda 3: Illfyglið",291493,variable,205554,9789935291493,
205558,Dóttirin,344124,variable,204880,9789979344124,au83c158-9a5f-4d09-9fd8-492a1f9846f0
205560,Delluferðin,292179,variable,204869,9789935292179,au6431a0-d2bb-4908-8fa9-136e6118306c
205561,"Morðið í Rockville: Stella Blómkvist #6",344360,variable,204840,9789979344360,aue3e35f-e4e5-4e96-9245-03495439621a
205562,"Stóra bókin um sjálfsvorkunn",345510,variable,205240,9789979345510,auc2f249-35c9-45dc-9894-a286d488999c
205566,"Þetta verður langt líf",958433,variable,205564,9789935958433,
205569,"Í útlegð",213532,variable,205567,9789935213532,
205572,Hjálp!,213556,variable,205570,9789935213556,
205575,"Skuggi ástarinnar",213242,variable,205573,9789935213242,
205577,"Vísindalæsi: Sólkerfið",291073,variable,205576,9789935291073,
205580,"Ferðalag Cilku",291646,variable,205578,9789935291646,
205582,Bílamenning,291882,variable,205581,9789935291882,
205586,"Risaeðlugengið: Ferðalagið",343936,variable,205584,9789979343936,
205589,"Klettur – ljóð úr sprungum",301444,variable,205587,9789935301444,
205592,"Engir hnífar í eldhúsum þessarar borgar",523167,variable,205590,9789935523167,
205595,Olía,344001,variable,205593,9789979344001,
205601,Launsátur,342472,variable,205599,9789979342472,
205604,"Myrkrið milli stjarnanna",291608,variable,205603,9789935291608,
205607,Ljósberi,226444,variable,205606,9789979226444,
205611,"Krókur fljúgandi",135827,variable,205609,9789935135827,
205614,"Bangsímon - Þokan mikla",135711,variable,205612,9789935135711,
205621,"Íþróttir hérlendis í alþjóðlegu samhengi",473066,variable,205619,9789935473066,
205624,"Þessi týpa",291707,variable,5001,9789935291707,au00b070-6194-48c5-8d4d-43f3ed7fb1ca
205626,"Konan í blokkinni: Eddumál #1",345107,variable,204792,9789979345107,au26a20f-d3cd-4c60-abe1-542728256d51
205631,"Sjö goðsagnir um Lúther",631408,variable,205629,9789979631408,
205634,"Á sviðsbrúninni",631385,variable,205632,9789979631385,
205638,"Alexander Daníel Hermann Dawidsson: Bannað að eyðileggja",344865,variable,205637,9789979344865,
205643,Orðagjálfur,249999,variable,205641,9789935249999,
205646,Ljósgildran,934529,variable,205644,9789935934529,
205649,"Æi nei, Georg þó!",942982,variable,205647,9789935942982,
205652,"Arnar saga Björnssonar: Ekki standa á öðrum fæti allt lífið",250230,variable,205650,9789935250230,
205655,"Strokubörnin á Skuggaskeri",345534,variable,204784,9789979345534,au2191d8-5d73-479e-92df-b9a940a174e1
205662,Kynslóð,301338,variable,205660,9789935301338,
205665,Höggið,301314,variable,205663,9789935301314,
205668,Heimskautsbaugur,213594,variable,205666,9789935213594,
205673,"Hjartað mitt",956729,variable,205671,9789935956729,
205676,Hringavitleysa,519320,variable,205674,9789935519320,
205679,Fríríkið,519290,variable,205677,9789935519290,
205682,"Þrautabók ofurhetjunnar 2 - Óleysanlegt verkefni",956859,variable,205680,9789935956859,
205685,"Álfheimar 1: Bróðirinn",523129,variable,205683,9789935523129,
205688,"Sjö systur",320186,variable,205686,9789935320186,
205690,"Handbók gullgrafarans",226406,variable,205689,9789979226406,
205692,"Drekar, drama og meira í þeim dúr",226451,variable,205691,9789979226451,
205694,Ilmreyr,226482,variable,205693,9789979226482,
205697,"Ekki opna þessa bók, aldrei",261595,variable,205695,9789935261595,
205700,"Náhvít jörð",291967,variable,205698,9789935291967,
205704,"Skáldleg afbrotafræði",343882,variable,205703,9789979343882,
205706,"Einlægur Önd",343981,variable,205705,9789979343981,
205708,"Meira pönk, meiri hamingja",344889,variable,205707,9789979344889,
205712,"Skáldkona gengur laus - Erindi nítjándu aldar skáldkvenna við heiminn",301277,variable,205710,9789935301277,
205715,"Meira pönk, meiri hamingja",345770,variable,205707,9789979345770,aua2b4e2-0720-4526-a8f4-d0c6755266f5
205719,"Akam, ég og Annika",523112,variable,205717,9789935523112,
205721,"Stórfenglegasta undrið",946287,variable,205720,9789935946287,
205723,"Íkorninn óttaslegni",946294,variable,205722,9789935946294,
205728,"Tíminn minn 2022",524607,variable,205726,9789935524607,
205731,"Fagurt galaði fuglinn sá",310156,variable,205729,9789935310156,
205734,"Leikskólalögin okkar 2",310729,variable,205732,9789935310729,
205737,"Hafsfólkið 1 - 3: Hyldýpið – Sæþokan – Maurildi",213457,variable,205735,9789935213457,
205740,"Hvísl hrafnanna 1 - 3",213419,variable,205738,9789935213419,
205743,"Veröld ný og góð",213471,variable,205741,9789935213471,
205746,"Fjórar systur - Saga rússnesku keisaradætranna",213358,variable,205744,9789935213358,
205749,"Ljóni og fjölburarnir",962119,variable,205747,9789935962119,
205752,"Ljóni og ævintýraklippingin",962126,variable,205750,9789935962126,
205755,Lognþoka,943132,variable,205753,9789935943132,
205758,"Dýragleði - Taubók",517869,variable,205756,9789935517869,
205762,"Úr sagnabrunni Hólmsteins Helgasonar á Raufarhöfn",520210,variable,205760,9789935520210,
205765,"Garðskúr afa Sig",520258,variable,205763,9789935520258,
205768,"Lærðu að skipuleggja og gera áætlanir",520265,variable,205766,9789935520265,
205771,"Ég hef gleymt einhverju niðri",520197,variable,205769,9789935520197,
205776,"Sigurður Þórarinsson - mynd af manni",249838,variable,205774,9789935249838,
205779,"Langafi minn Supermann - jólastund",958440,variable,205777,9789935958440,
205782,"Artúr og álfaprinsessurnar",958457,variable,205780,9789935958457,
205785,"Undraheimur - skafmyndabók",527343,variable,205783,9789979527343,
205788,"Töfrar hafsins - skafmyndabók",527336,variable,205786,9789979527336,
205791,"5 mínútur - Ævintýri",527251,variable,205789,9789979527251,
205794,"5 mínútur - Draumaheimur",527268,variable,205792,9789979527268,
205797,"Bökum saman! Mýsla litla bakar",527275,variable,205795,9789979527275,
205800,"Bökum saman! Litla kanínan býr til morgunverð",527305,variable,205798,9789979527305,
205803,"Góða nótt - sögubók",527329,variable,205801,9789979527329,
205806,Umframframleiðsla,955388,variable,205804,9789935955388,
205809,"Kona lítur við",955371,variable,205807,9789935955371,
205812,Hælið,183989,variable,205810,9789935183989,
205815,Jólasvínið,301390,variable,205813,9789935301390,
205818,"Harry Potter og fanginn frá Azkaban - myndskreytt",301079,variable,205816,9789935301079,
205821,Úti,301352,variable,205819,9789935301352,
205824,"Höndlað við Pollinn",502384,variable,205822,9789935502384,
205827,Sálubót,232519,variable,205825,9789935232519,
205830,"Málið er - greinasafn 1980-2020",232496,variable,205828,9789935232496,
205833,Álfheimar,320254,variable,205831,9789935320254,
205836,Lofttæmi,320278,variable,205834,9789935320278,
205842,"Ósýnilegar konur",516275,variable,205840,9789935516275,
205845,Uppvakningasótt,213600,variable,205843,9789935213600,
205848,"Dinna í blíðu og stríðu",942999,variable,205846,9789935942999,
205851,"Í huganum heim",249982,variable,205849,9789935249982,
205854,"Hvar er Mikki?",135896,variable,205852,9789935135896,
205857,"Litagleði - Prinsessur",135537,variable,205855,9789935135537,
205860,"Bingó og Rolli á Suðurpólnum",135810,variable,205858,9789935135810,
205863,"Tommi klúður 2 - Sjáðu hvað þú ert búinn að gera!",135216,variable,205861,9789935135216,
205866,"Kynjadýr í Buckinghamhöll",524591,variable,205864,9789935524591,
205869,Aðkvæða,524621,variable,205867,9789935524621,
205873,"Ótrúlegt en satt - ævintýri Dísu og Stjörnu",524638,variable,205870,9789935524638,
205874,"Náhvít jörð",292421,variable,205698,9789935292421,auff41c8-d6f6-41ef-ac7d-96662a3abd34
205877,"Sagan um Pomperípossu með langa nefið",504432,variable,205875,9789935504432,
205880,Svefngarðurinn,504418,variable,205878,9789935504418,
205883,Vendipunktar,504449,variable,205881,9789935504449,
205886,"Asmódeus litli",504425,variable,205884,9789935504425,
205889,Sigurverkið,226345,variable,205887,9789979226345,
205892,"Syngdu jólalög með Láru og Ljónsa",226437,variable,205890,9789979226437,
205896,"miSter einSam",226697,variable,205895,9789979226697,
205898,Þjóðarávarpið,290786,variable,205897,9789935290786,
205900,"Nú er nóg komið !",292216,variable,205899,9789935292216,
205902,"Sextíu kíló af kjaftshöggum",292339,variable,205901,9789935292339,
205904,Dyngja,292438,variable,205903,9789935292438,
205906,"Banvæn snjókorn",343387,variable,205905,9789979343387,
205908,"Bréf Vestur-Íslendinga III",343493,variable,205907,9789979343493,
205910,"Systu megin - leiksaga",343875,variable,205909,9789979343875,
205912,"Orð, ekkert nema orð",344650,variable,205911,9789979344650,
205914,"Þín eigin ráðgáta",344834,variable,205913,9789979344834,
205916,"Kristinn og Þóra: Rauðir þræðir",345145,variable,205915,9789979345145,
205919,"Cesar Birotteau",520227,variable,205917,9789935520227,
205922,"Lénið Ísland: Valdsmenn á Bessastöðum og skjalasafn þeirra á 16. og 17. öld",876403,variable,205920,9789979876403,
205926,"Einlægur Önd",345787,variable,205705,9789979345787,aue6221c-95a6-477e-bc21-a2ff3fc85b35
205930,"Fugladagbókin 2022",490544,variable,205928,9789935490544,
205933,"Einkaspæjarastofa Suðurgötusystrana 1: Leyndardómurinn um yfirgefna hundakúkinn",956798,variable,205931,9789935956798,
205940,Prjónabiblían,226680,variable,205936,9789979226680,
205945,"Glæstar vonir",340591,variable,205943,9789979340591,
205948,"Rauð viðvörun! Jólin eru áleiðinni",344896,variable,205946,9789979344896,
205953,"Vítislogar – Heimur í stríði 1939–1945",213440,variable,205951,9789935213440,
205956,"Handfylli moldar",213501,variable,205954,9789935213501,
205959,"Trú og vald í mannkynssögunni",232663,variable,205957,9789935232663,
205963,Horfnar,310149,variable,205960,9789935310149,
205966,Fíkn,310194,variable,205964,9789935310194,
205975,"Koma jól?",523150,variable,205973,9789935523150,
205982,"Ekkert, elskan, ég er bara að tala við köttinn",946393,variable,205980,9789935946393,
205989,"Skemmtikrafturinn: Töfrabrögð, sirkusbrellur og grín",291875,variable,205988,9789935291875,
206000,"Allir fuglar fljúga í ljósið",301451,variable,205998,9789935301451,
206005,"Ég elska ketti",489807,variable,206003,9789935489807,
206008,"Bestu kleinur í heimi",510136,variable,206006,9789935510136,
206011,"Fótbolti: allt um hinn fagra leik",956712,variable,206009,9789935956712,
206014,"Pax 5 - Draugurinn",956866,variable,206012,9789935956866,
206017,"Börnin baka",250193,variable,206015,9789935250193,
206020,Launsátur,345756,variable,205599,9789979345756,au949e3a-d549-4b35-a326-a5c6b5d4805c
206021,Ilmreyr,226789,variable,205693,9789979226789,au039949-2e6f-4138-b7ae-506fbed460ca
206033,"Frægð og firnindi: ævi Vilhjálms Stefánssonar",346067,variable,37780,9789979346067,aufcd555-5894-4242-8900-36fa7d523961
206038,"Þegar ég verð stór",516244,variable,206036,9789935516244,
206041,Skaði,516251,variable,206039,9789935516251,
206043,"Steinarnir tala",537557,variable,205470,9789979537557,au8d3d06-5950-42ff-a6eb-34fa9d44c977
206044,"Alexander Daníel Hermann Dawidsson: Bannað að eyðileggja",345749,variable,205637,9789979345749,au997683-5e4a-4979-88d6-e866a01f8a5b
206046,"Lára bakar",226208,variable,206045,9789979226208,
206048,"Lára lærir á hljóðfæri",226512,variable,206047,9789979226512,
206052,Tríó,292063,variable,206051,9789935292063,
206054,Kalmann,343868,variable,206053,9789979343868,
206057,Saffranráðgátan,344605,variable,206055,9789979344605,
206062,"Rætur: Á æskuslóðum minninga og mótunar",345633,variable,204909,9789979345633,au88d859-b0c7-4a03-8caf-ad6312494250
206063,"Draugagangur á Skuggaskeri: saga #2",345541,variable,204786,9789979345541,aubf054e-b66d-4f80-a6c2-a562a24f9775
206066,"Djöflarnir taka á sig náðir og vakna sem guðir",320155,variable,206064,9789935320155,
206069,"Borg bróður míns",320292,variable,206067,9789935320292,
206073,Peningar,516282,variable,206071,9789935516282,
206076,Óskilamunir,320285,variable,206074,9789935320285,
206079,"Orrustan um Salajak",212672,variable,206077,9789935212672,
206088,"Guðni á ferð og flugi",301437,variable,206086,9789935301437,
206091,"Læknirinn í englaverksmiðjunni",301475,variable,206089,9789935301475,
206094,"Í svartnættinu miðju skín ljós",301581,variable,206092,9789935301581,
206097,"11.000 volt",310811,variable,206095,9789935310811,
206100,Samþykki,320230,variable,206098,9789935320230,
206111,"Gurra onk! onk!",517623,variable,206109,9789935517623,
206114,"Elsku mamma",517654,variable,206112,9789935517654,
206117,"Aldrei snerta hákarl!",517920,variable,206115,9789935517920,
206120,"Vetrarævintýri Gurru",524065,variable,206118,9789935524065,
206123,"Bestu gamanvísurnar",524546,variable,206121,9789935524546,
206126,Tröllamatur,524560,variable,206124,9789935524560,
206129,"Troll Grub",524614,variable,206127,9789935524614,
206132,"Súper viðstödd",954053,variable,206130,9789935954053,
